module,type,name,res_id,src,value
mrp,help,"stock.warehouse,manufacture_to_resupply",0,"When products are manufactured, they can be manufactured in this warehouse.","When products are manufactured, they can be manufactured in this warehouse."
mrp,help,"mrp.production,state",0,"When the production order is created the status is set to 'Draft'.
                If the order is confirmed the status is set to 'Waiting Goods'.
                If any exceptions are there, the status is set to 'Picking Exception'.
                If the stock is available then the status is set to 'Ready to Produce'.
                When the production gets started then the status is set to 'In Production'.
                When the production is over, the status is set to 'Done'.","عند إنشاء أمر الإنتاج يتم تعيين الحالة إلى ""مسودة"".
                 إذا تم تأكيد الأمر سيتم تعيين الحالة إلى ""بإنتظار البضائع"".
                 إذا كان هناك أي استثناءات، فسيتم تعيين الحالة إلى ""استثناء التجهيز"".
                 إذا كان الخزين متوفرة فسيتم تعيين الحالة إلى ""جاهزة للإنتاج"".
                 عندما يبدأ الإنتاج بدأ فسيتم تعيين الحالة إلى 'جاري الإنتاج "".
                 عندما ينتهي الإنتاج فسيتم تعيين الحالة إلى ""تام""."
mrp,model,"ir.model,name",mrp.model_mrp_workcenter,Work Center,مركز العمل
mrp,field,"mrp.production.workcenter.line,workcenter_id",0,Work Center,مركز العمل
mrp,field,"mrp.routing.workcenter,workcenter_id",0,Work Center,مركز العمل
mrp,view,mrp.workcenter,mrp.mrp_workcenter_tree_view,Work Center,مركز العمل
mrp,view,mrp.workcenter,mrp.mrp_workcenter_view,Work Center,مركز العمل
mrp,field,"report.workcenter.load,workcenter_id",0,Work Center,مركز العمل
mrp,model,"ir.actions.act_window,name",mrp.action_mrp_workcenter_load_wizard,Work Center Load,تحميل مركز العمل
mrp,model,"ir.model,name",mrp.model_mrp_workcenter_load,Work Center Load,تحميل مركز العمل
mrp,model,"ir.model,name",mrp.model_report_workcenter_load,Work Center Load,تحميل مركز العمل
mrp,view,report.workcenter.load,mrp.view_workcenter_load_tree,Work Center Loads,تحميلات مركز العمل
mrp,view,mrp.routing,mrp.mrp_routing_form_view,Work Center Operations,عمليات مركز العمل
mrp,field,"mrp.workcenter,product_id",0,Work Center Product,منتج مركز العمل
mrp,model,"ir.model,name",mrp.model_mrp_routing_workcenter,Work Center Usage,استخدام مركو العمل
mrp,view,report.workcenter.load,mrp.view_workcenter_load_graph,Work Center load,تحميل مركز العمل
mrp,view,report.workcenter.load,mrp.view_workcenter_load_search,Work Center load,تحميل مركز العمل
mrp,code,addons/mrp/report/price.py,132,Work Center name,اسم مركز العمل
mrp,model,"ir.actions.act_window,name",mrp.mrp_workcenter_action,Work Centers,مراكز العمل
mrp,model,"ir.ui.menu,name",mrp.menu_view_resource_search_mrp,Work Centers,مراكز العمل
mrp,field,"mrp.routing,workcenter_lines",0,Work Centers,مراكز العمل
mrp,field,"mrp.production,workcenter_lines",0,Work Centers Utilisation,إستغلال مراكز العمل
mrp,code,addons/mrp/report/price.py,132,Work Cost,تكلفة العمل
mrp,code,addons/mrp/report/price.py,206,Work Cost of %s %s,Work Cost of %s %s
mrp,model,"ir.model,name",mrp.model_mrp_production_workcenter_line,Work Order,امر العمل
mrp,field,"mrp.production.workcenter.line,name",0,Work Order,أمر العمل
mrp,view,mrp.production,mrp.mrp_production_form_view,Work Orders,اوامر العمل
mrp,view,website,mrp.report_mrporder,Work Orders,اوامر العمل
mrp,view,website,mrp.report_mrporder,WorkCenter,مركز العمل
mrp,model,"ir.ui.menu,name",mrp.menu_view_resource_calendar_search_mrp,Working Time,زمن العمل
mrp,help,"mrp.config.settings,module_mrp_byproduct",0,"You can configure by-products in the bill of material.
Without this module: A + B + C -> D.
With this module: A + B + C -> D + E.
-This installs the module mrp_byproduct.","You can configure by-products in the bill of material.
Without this module: A + B + C -> D.
With this module: A + B + C -> D + E.
-This installs the module mrp_byproduct."
mrp,code,addons/mrp/mrp.py,368,"You can not delete a Bill of Material with running manufacturing orders.
Please close or cancel it first.",لايمكنك حذف قائمة مواد لها أوامر تصنيع الرجاء اغلاقها او الغائها
mrp,code,addons/mrp/stock.py,42,You must assign a serial number for the product %s,You must assign a serial number for the product %s
mrp,view,product.template,mrp.view_mrp_product_template_form_inherited,days,أيام
mrp,selection,"mrp.property,composition",0,max,الحد الاقصى
mrp,selection,"mrp.property,composition",0,min,الحد الأدنى
mrp,view,change.production.qty,mrp.view_change_production_qty_wizard,or,أو
mrp,view,mrp.config.settings,mrp.view_mrp_config,or,أو
mrp,view,mrp.product.produce,mrp.view_mrp_product_produce_wizard,or,أو
mrp,view,mrp.product_price,mrp.view_mrp_product_price_wizard,or,أو
mrp,view,mrp.workcenter.load,mrp.view_mrp_workcenter_load_wizard,or,أو
mrp,view,stock.move.consume,mrp.view_stock_move_consume_wizard,or,أو
mrp,selection,"mrp.property,composition",0,plus,الحد الزائد
mrp,field,"mrp.product.produce,product_id",0,unknown,غير معروف
mrp,field,"mrp.product.produce.line,produce_id",0,unknown,غير معروف
mrp,field,"mrp.product.produce.line,track_production",0,unknown,غير معروف
mrp,field,"mrp.production,ready_production",0,unknown,غير معروف
mrp_byproduct,model,"ir.model,name",mrp_byproduct.model_mrp_bom,Bill of Material,فاتورة المواد
mrp_byproduct,field,"mrp.subproduct,bom_id",0,BoM,قائمة المواد
mrp_byproduct,model,"ir.model,name",mrp_byproduct.model_mrp_subproduct,Byproduct,منتج للشراء
mrp_byproduct,view,mrp.bom,mrp_byproduct.mrp_subproduct_view,Byproducts,المنتجات الثانوية
mrp_byproduct,field,"mrp.bom,sub_products",0,Byproducts,المنتجات الثانوية
mrp_byproduct,model,"ir.model,name",mrp_byproduct.model_change_production_qty,Change Quantity of Products,غير كمية المنتجات
mrp_byproduct,field,"mrp.subproduct,create_uid",0,Created by,تم الإنشاء بواسطة
mrp_byproduct,field,"mrp.subproduct,create_date",0,Created on,تم الإنشاء في
mrp_byproduct,help,"mrp.subproduct,subproduct_type",0,"Define how the quantity of byproducts will be set on the production orders using this BoM.  'Fixed' depicts a situation where the quantity of created byproduct is always equal to the quantity set on the BoM, regardless of how many are created in the production order.  By opposition, 'Variable' means that the quantity will be computed as    '(quantity of byproduct set on the BoM / quantity of manufactured product set on the BoM * quantity of manufactured product in the production order.)'","Define how the quantity of byproducts will be set on the production orders using this BoM.  'Fixed' depicts a situation where the quantity of created byproduct is always equal to the quantity set on the BoM, regardless of how many are created in the production order.  By opposition, 'Variable' means that the quantity will be computed as    '(quantity of byproduct set on the BoM / quantity of manufactured product set on the BoM * quantity of manufactured product in the production order.)'"
mrp_byproduct,selection,"mrp.subproduct,subproduct_type",0,Fixed,ثابت
mrp_byproduct,field,"mrp.subproduct,id",0,ID,المعرّف
mrp_byproduct,field,"mrp.subproduct,write_uid",0,Last Updated by,آخر تحديث بواسطة
mrp_byproduct,field,"mrp.subproduct,write_date",0,Last Updated on,آخر تحديث فى
mrp_byproduct,model,"ir.model,name",mrp_byproduct.model_mrp_production,Manufacturing Order,امر التصنيع
mrp_byproduct,field,"mrp.subproduct,product_id",0,Product,المنتج
mrp_byproduct,field,"mrp.subproduct,product_qty",0,Product Qty,كمية المنتج
mrp_byproduct,field,"mrp.subproduct,product_uom",0,Product Unit of Measure,وحدة قياس المنتج
mrp_byproduct,field,"mrp.subproduct,subproduct_type",0,Quantity Type,نوع الكمية
mrp_byproduct,code,addons/mrp_byproduct/mrp_byproduct.py,63,The Product Unit of Measure you chose has a different category than in the product form.,The Product Unit of Measure you chose has a different category than in the product form.
mrp_byproduct,selection,"mrp.subproduct,subproduct_type",0,Variable,متغير
mrp_byproduct,code,addons/mrp_byproduct/mrp_byproduct.py,63,Warning,تحذير
mrp_operations,field,"mrp.workorder,nbr",0,# of Lines,عدد السطور
mrp_operations,help,"mrp.production.workcenter.line,state",0,"* When a work order is created it is set in 'Draft' status.
* When user sets work order in start mode that time it will be set in 'In Progress' status.
* When work order is in running mode, during that time if user wants to stop or to make changes in order then can set in 'Pending' status.
* When the user cancels the work order it will be set in 'Canceled' status.
* When order is completely processed that time it is set in 'Finished' status.","* When a work order is created it is set in 'Draft' status.
* When user sets work order in start mode that time it will be set in 'In Progress' status.
* When work order is in running mode, during that time if user wants to stop or to make changes in order then can set in 'Pending' status.
* When the user cancels the work order it will be set in 'Canceled' status.
* When order is completely processed that time it is set in 'Finished' status."
mrp_operations,model,"ir.actions.act_window,help",mrp_operations.mrp_production_wc_action_planning,"<p class=""oe_view_nocontent_create"">
            Click to start a new work order.
          </p><p>
            To manufacture or assemble products, and use raw materials and
            finished products you must also handle manufacturing operations.
            Manufacturing operations are often called Work Orders. The various
            operations will have different impacts on the costs of
            manufacturing and planning depending on the available workload.
          </p>
        ","<p class=""oe_view_nocontent_create"">
            Click to start a new work order.
          </p><p>
            To manufacture or assemble products, and use raw materials and
            finished products you must also handle manufacturing operations.
            Manufacturing operations are often called Work Orders. The various
            operations will have different impacts on the costs of
            manufacturing and planning depending on the available workload.
          </p>
        "
mrp_operations,model,"ir.actions.act_window,help",mrp_operations.mrp_production_wc_action_form,"<p class=""oe_view_nocontent_create"">
            Click to start a new work order. 
          </p><p>
            Work Orders is the list of operations to be performed for each
            manufacturing order. Once you start the first work order of a
            manufacturing order, the manufacturing order is automatically
            marked as started. Once you finish the latest operation of a
            manufacturing order, the MO is automatically done and the related
            products are produced.
          </p>
        ","<p class=""oe_view_nocontent_create"">
            Click to start a new work order. 
          </p><p>
            Work Orders is the list of operations to be performed for each
            manufacturing order. Once you start the first work order of a
            manufacturing order, the manufacturing order is automatically
            marked as started. Once you finish the latest operation of a
            manufacturing order, the MO is automatically done and the related
            products are produced.
          </p>
        "
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.mrp_production_workcenter_form_view_inherit,Actual Production Date,تاريخ الانتاج الفعلي
mrp_operations,view,mrp_operations.operation,mrp_operations.operation_calendar_view,Calendar View,عرض التقويم
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.mrp_production_workcenter_form_view_inherit,Cancel,إلغاء
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view,Cancel Order,إلغاء اﻻمر
mrp_operations,selection,"mrp.production.workcenter.line,production_state",0,Canceled,ملغي
mrp_operations,selection,"mrp.production.workcenter.line,state",0,Cancelled,ملغي
mrp_operations,selection,"mrp.workorder,state",0,Cancelled,ملغي
mrp_operations,selection,"mrp_operations.operation.code,start_stop",0,Cancelled,ملغي
mrp_operations,help,"mrp.production,allow_reorder",0,"Check this to be able to move independently all production orders, without moving dependent ones.","أشر هذا لتتمكن من تحريك اوامر الانتاج بشكل مستقل, دون تحريك مايعتمد عليهم."
mrp_operations,field,"stock.move,move_dest_id_lines",0,Children Moves,التحركات الفرعية
mrp_operations,field,"mrp_operations.operation,code_id",0,Code,الرمز
mrp_operations,field,"mrp_operations.operation.code,code",0,Code,الرمز
mrp_operations,model,"ir.actions.act_window,name",mrp_operations.mrp_production_wc_confirm_action,Confirmed Work Orders,اوامر العمل المؤكدة
mrp_operations,field,"mrp_operations.operation,create_uid",0,Created by,تم الإنشاء بواسطة
mrp_operations,field,"mrp_operations.operation.code,create_uid",0,Created by,تم الإنشاء بواسطة
mrp_operations,field,"mrp_operations.operation,create_date",0,Created on,تم الإنشاء في
mrp_operations,field,"mrp_operations.operation.code,create_date",0,Created on,تم الإنشاء في
mrp_operations,view,mrp.workorder,mrp_operations.view_report_mrp_workorder_filter,Current,الحالي
mrp_operations,model,"ir.filters,name",mrp_operations.filter_mrp_workorder_current_production,Current Production,Current Production
mrp_operations,field,"mrp.workorder,date",0,Date,التاريخ
mrp_operations,field,"mrp.workorder,delay",0,Delay,التأخير
mrp_operations,selection,"mrp.production.workcenter.line,production_state",0,Done,تم
mrp_operations,view,mrp.workorder,mrp_operations.view_report_mrp_workorder_filter,Done,تم
mrp_operations,selection,"mrp_operations.operation.code,start_stop",0,Done,تم
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.view_mrp_production_workcenter_form_view_filter,Draft,المسودة
mrp_operations,selection,"mrp.production.workcenter.line,production_state",0,Draft,المسودة
mrp_operations,selection,"mrp.production.workcenter.line,state",0,Draft,المسودة
mrp_operations,selection,"mrp.workorder,state",0,Draft,المسودة
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.mrp_production_workcenter_form_view_inherit,Duration,المُدة
mrp_operations,field,"mrp.production.workcenter.line,date_finished",0,End Date,تاريخ الإنتهاء
mrp_operations,field,"mrp.production.workcenter.line,date_planned_end",0,End Date,تاريخ الإنتهاء
mrp_operations,field,"mrp_operations.operation,date_finished",0,End Date,تاريخ الإنتهاء
mrp_operations,code,addons/mrp_operations/mrp_operations.py,122,Error!,خطأ!
mrp_operations,code,addons/mrp_operations/mrp_operations.py,446,Error!,خطأ!
mrp_operations,code,addons/mrp_operations/mrp_operations.py,450,Error!,خطأ!
mrp_operations,code,addons/mrp_operations/mrp_operations.py,462,Error!,خطأ!
mrp_operations,code,addons/mrp_operations/mrp_operations.py,465,Error!,خطأ!
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view,Finish Order,الأمر النهائي
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view,Finished,النهائي
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view2,Finished,النهائي
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.mrp_production_workcenter_form_view_inherit,Finished,النهائي
mrp_operations,selection,"mrp.production.workcenter.line,state",0,Finished,النهائي
mrp_operations,selection,"mrp.workorder,state",0,Finished,النهائي
mrp_operations,field,"mrp.production,allow_reorder",0,Free Serialisation,التسلسل الحر
mrp_operations,model,"ir.actions.act_window,name",mrp_operations.mrp_production_wc_draft_action,Future Work Orders,أوامر العمل المستقبلية
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.view_mrp_production_workcenter_form_view_filter,Group By,تجميع حسب
mrp_operations,view,mrp.workorder,mrp_operations.view_report_mrp_workorder_filter,Group By,تجميع حسب
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.graph_in_hrs_workcenter,Hours by Work Center,الساعات لمركز العمل
mrp_operations,field,"mrp.workorder,id",0,ID,المعرّف
mrp_operations,field,"mrp_operations.operation,id",0,ID,المعرّف
mrp_operations,field,"mrp_operations.operation.code,id",0,ID,المعرّف
mrp_operations,selection,"mrp.production.workcenter.line,production_state",0,In Production,في الانتاج
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.view_mrp_production_workcenter_form_view_filter,In Progress,قيد التقدم
mrp_operations,selection,"mrp.production.workcenter.line,state",0,In Progress,قيد التقدم
mrp_operations,selection,"mrp.workorder,state",0,In Progress,قيد التقدم
mrp_operations,code,addons/mrp_operations/mrp_operations.py,455,"In order to Finish the operation, it must be in the Start or Resume state!","In order to Finish the operation, it must be in the Start or Resume state!"
mrp_operations,code,addons/mrp_operations/mrp_operations.py,446,"In order to Pause the operation, it must be in the Start or Resume state!","In order to Pause the operation, it must be in the Start or Resume state!"
mrp_operations,code,addons/mrp_operations/mrp_operations.py,450,"In order to Resume the operation, it must be in the Pause state!","In order to Resume the operation, it must be in the Pause state!"
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.mrp_production_workcenter_form_view_inherit,Information,المعلومات
mrp_operations,field,"mrp_operations.operation,write_uid",0,Last Updated by,آخر تحديث بواسطة
mrp_operations,field,"mrp_operations.operation.code,write_uid",0,Last Updated by,آخر تحديث بواسطة
mrp_operations,field,"mrp_operations.operation,write_date",0,Last Updated on,آخر تحديث فى
mrp_operations,field,"mrp_operations.operation.code,write_date",0,Last Updated on,آخر تحديث فى
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.view_mrp_production_workcenter_form_view_filter,Late,متأخر
mrp_operations,model,"ir.model,name",mrp_operations.model_mrp_production,Manufacturing Order,امر التصنيع
mrp_operations,code,addons/mrp_operations/mrp_operations.py,122,"Manufacturing order cannot be started in state ""%s""!","Manufacturing order cannot be started in state ""%s""!"
mrp_operations,view,mrp.workorder,mrp_operations.view_report_mrp_workorder_filter,Month Planned,الشهر المخطط
mrp_operations,code,addons/mrp_operations/mrp_operations.py,462,No operation to cancel.,لا توجد عملية لإلغاءها
mrp_operations,model,"ir.actions.act_window,name",mrp_operations.mrp_production_code_action,Operation Codes,أكواد العملية
mrp_operations,field,"mrp_operations.operation.code,name",0,Operation Name,اسم العملية
mrp_operations,code,addons/mrp_operations/mrp_operations.py,442,Operation has already started! You can either Pause/Finish/Cancel the operation.,Operation has already started! You can either Pause/Finish/Cancel the operation.
mrp_operations,code,addons/mrp_operations/mrp_operations.py,458,Operation is Already Cancelled!,تم إلغاء العملية من قبل
mrp_operations,code,addons/mrp_operations/mrp_operations.py,465,Operation is already finished!,تم إنهاء العملية سابقاً
mrp_operations,code,addons/mrp_operations/mrp_operations.py,435,Operation is not started yet!,العملية لم تبدأ لحد اﻵن
mrp_operations,model,"ir.actions.act_window,name",mrp_operations.mrp_production_operation_action,Operations,العمليات
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.workcenter_line_calendar,Operations,العمليات
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.workcenter_line_gantt,Operations,العمليات
mrp_operations,field,"mrp_operations.operation,order_date",0,Order Date,تاريخ الأمر
mrp_operations,selection,"mrp.workorder,state",0,Pause,إيقاف مؤقت
mrp_operations,selection,"mrp_operations.operation.code,start_stop",0,Pause,إيقاف مؤقت
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view,Pause Work Order,إيقاف أمر العمل
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view,Pending,معلّق
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view2,Pending,معلّق
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.mrp_production_workcenter_form_view_inherit,Pending,معلّق
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.view_mrp_production_workcenter_form_view_filter,Pending,معلّق
mrp_operations,selection,"mrp.production.workcenter.line,state",0,Pending,معلّق
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.mrp_production_workcenter_form_view_inherit,Planned Date,التاريخ المحدد
mrp_operations,view,mrp.workorder,mrp_operations.view_report_mrp_workorder_filter,Planned Month,الشهر المخطط
mrp_operations,field,"mrp.production.workcenter.line,product",0,Product,المنتج
mrp_operations,view,mrp.workorder,mrp_operations.view_report_mrp_workorder_filter,Product,المنتج
mrp_operations,field,"mrp.workorder,product_id",0,Product,المنتج
mrp_operations,field,"mrp.workorder,product_qty",0,Product Qty,كمية المنتج
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.mrp_production_workcenter_form_view_inherit,Product to Produce,المنتج المطلوب انتاجه
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.view_mrp_production_workcenter_form_view_filter,Production,الإنتاج
mrp_operations,view,mrp.workorder,mrp_operations.view_report_mrp_workorder_filter,Production,الإنتاج
mrp_operations,field,"mrp.workorder,production_id",0,Production,الإنتاج
mrp_operations,field,"mrp_operations.operation,production_id",0,Production,الإنتاج
mrp_operations,view,mrp_operations.operation,mrp_operations.mrp_production_operation_tree_view,Production Operation,عملية الانتاج
mrp_operations,view,mrp_operations.operation.code,mrp_operations.mrp_production_code_form_view,Production Operation Code,رمز عملية الانتاج
mrp_operations,view,mrp_operations.operation.code,mrp_operations.mrp_production_code_tree_view,Production Operation Code,رمز عملية الانتاج
mrp_operations,field,"mrp.production.workcenter.line,production_state",0,Production Status,حالة الإنتاج
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.mrp_production_workcenter_form_view_inherit,Production Workcenter,مراكز الانتاج
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.view_mrp_production_workcenter_form_view_filter,Production started late,بدأ الإنتاج متأخراً
mrp_operations,field,"mrp.production.workcenter.line,qty",0,Qty,الكمية
mrp_operations,model,"ir.filters,name",mrp_operations.filter_mrp_workorder_quantity_produced,Quantity Produced,Quantity Produced
mrp_operations,selection,"mrp.production.workcenter.line,production_state",0,Ready to Produce,جاهز للانتاج
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view,Resume,إستئناف
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view2,Resume,إستئناف
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.mrp_production_workcenter_form_view_inherit,Resume,استئناف
mrp_operations,selection,"mrp_operations.operation.code,start_stop",0,Resume,استئناف
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view,Resume Work Order,إستئناف أمر العمل
mrp_operations,field,"mrp.production.workcenter.line,date_planned",0,Scheduled Date,تاريخ مجدول
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.view_mrp_production_workcenter_form_view_filter,Scheduled Date by Month,تأريخ الجدولة حسب الشهر
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.view_mrp_production_workcenter_form_view_filter,Scheduled Month,الشهر المجدول
mrp_operations,view,mrp.workorder,mrp_operations.view_report_mrp_workorder_filter,Search,بحث
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.view_mrp_production_workcenter_form_view_filter,Search Work Orders,ابحث عن اوامر العمل
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view,Set Draft,ضع مسودة
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view2,Set Draft,ضع مسودة
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.mrp_production_workcenter_form_view_inherit,Set Draft,ضع مسودة
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view,Set to Draft,ضع كمسودة
mrp_operations,code,addons/mrp_operations/mrp_operations.py,435,Sorry!,آسف !
mrp_operations,code,addons/mrp_operations/mrp_operations.py,442,Sorry!,آسف !
mrp_operations,code,addons/mrp_operations/mrp_operations.py,455,Sorry!,آسف !
mrp_operations,code,addons/mrp_operations/mrp_operations.py,458,Sorry!,آسف !
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view,Start,إبدء
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view2,Start,إبدء
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.mrp_production_workcenter_form_view_inherit,Start,إبدء
mrp_operations,selection,"mrp_operations.operation.code,start_stop",0,Start,إبدء
mrp_operations,field,"mrp.production.workcenter.line,date_start",0,Start Date,تاريخ البدء
mrp_operations,field,"mrp_operations.operation,date_start",0,Start Date,تاريخ البدء
mrp_operations,view,mrp.production,mrp_operations.mrp_production_form_inherit_view,Start Working,إبدء العمل
mrp_operations,model,"ir.actions.report.xml,name",mrp_operations.report_code_barcode,Start/Stop Barcode,باركود البدء/التوقف
mrp_operations,view,mrp.workorder,mrp_operations.view_report_mrp_workorder_filter,Started,بدأت
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.view_mrp_production_workcenter_form_view_filter,Status,الحالة
mrp_operations,field,"mrp.production.workcenter.line,state",0,Status,الحالة
mrp_operations,view,mrp.workorder,mrp_operations.view_report_mrp_workorder_filter,Status,الحالة
mrp_operations,field,"mrp.workorder,state",0,Status,الحالة
mrp_operations,field,"mrp_operations.operation.code,start_stop",0,Status,الحالة
mrp_operations,model,"ir.model,name",mrp_operations.model_stock_move,Stock Move,حركة مخزن
mrp_operations,help,"mrp.production.workcenter.line,delay",0,The elapsed time between operation start and stop in this Work Center,الوقت المستغرق بين بداية وانتهاء امر العمل هذا
mrp_operations,field,"mrp.workorder,total_cycles",0,Total Cycles,الدورات الكلية
mrp_operations,field,"mrp.workorder,total_hours",0,Total Hours,إجمالي الساعات
mrp_operations,field,"mrp.production.workcenter.line,uom",0,Unit of Measure,وحدة القياس
mrp_operations,selection,"mrp.production.workcenter.line,production_state",0,Waiting Goods,بانتظار البضائع
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.view_mrp_production_workcenter_form_view_filter,Work Center,مركز العمل
mrp_operations,view,mrp.workorder,mrp_operations.view_report_mrp_workorder_filter,Work Center,مركز العمل
mrp_operations,field,"mrp.workorder,workcenter_id",0,Work Center,مركز العمل
mrp_operations,field,"mrp_operations.operation,workcenter_id",0,Work Center,مركز العمل
mrp_operations,model,"ir.actions.act_window,name",mrp_operations.mrp_production_wc_resource_planning,Work Centers,مراكز العمل
mrp_operations,model,"ir.actions.report.xml,name",mrp_operations.report_wc_barcode,Work Centers Barcode,باركود مراكز العمل
mrp_operations,model,"ir.actions.act_window,name",mrp_operations.action_report_mrp_workorder,Work Order,امر العمل
mrp_operations,model,"ir.model,name",mrp_operations.model_mrp_production_workcenter_line,Work Order,امر العمل
mrp_operations,model,"ir.ui.menu,name",mrp_operations.menu_report_mrp_workorders_tree,Work Order Analysis,تحليل امر العمل
mrp_operations,model,"ir.model,name",mrp_operations.model_mrp_workorder,Work Order Report,تقرير امر العمل
mrp_operations,model,"ir.actions.act_window,name",mrp_operations.mrp_production_wc_action_form,Work Orders,اوامر العمل
mrp_operations,model,"ir.ui.menu,name",mrp_operations.menu_mrp_production_wc_order,Work Orders,اوامر العمل
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.mrp_production_workcenter_form_view_inherit,Work Orders,اوامر العمل
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.mrp_production_workcenter_tree_view_inherit,Work Orders,اوامر العمل
mrp_operations,view,mrp.production.workcenter.line,mrp_operations.view_mrp_production_workcenter_form_view_filter,Work Orders,اوامر العمل
mrp_operations,view,mrp.workorder,mrp_operations.view_report_mrp_workorder_graph,Work Orders,اوامر العمل
mrp_operations,model,"ir.ui.menu,name",mrp_operations.menu_mrp_production_wc_action_planning,Work Orders By Resource,أوامر العمل حسب الموارد
mrp_operations,model,"ir.actions.act_window,name",mrp_operations.mrp_production_wc_action_planning,Work Orders Planning,تخطيط اوامر العمل
mrp_operations,field,"mrp.production.workcenter.line,delay",0,Working Hours,ساعات العمل
mrp_operations,model,"ir.filters,name",mrp_operations.filter_mrp_workorder_workload,Workload,عبء العمل
payment,help,"account.config.settings,module_payment_adyen",0,-It installs the module payment_adyen.,-It installs the module payment_adyen.
payment,help,"account.config.settings,module_payment_authorize",0,-It installs the module payment_authorize.,-It installs the module payment_authorize.
payment,help,"account.config.settings,module_payment_buckaroo",0,-It installs the module payment_buckaroo.,-It installs the module payment_buckaroo.
payment,help,"account.config.settings,module_payment_ogone",0,-It installs the module payment_ogone.,-It installs the module payment_ogone.
payment,help,"account.config.settings,module_payment_paypal",0,-It installs the module payment_paypal.,-It installs the module payment_paypal.
payment,field,"payment.transaction,acquirer_id",0,Acquirer,المحصل (الوسيط المالي)
payment,field,"payment.transaction,acquirer_reference",0,Acquirer Order Reference,الأمر المرجعي للمحصل
payment,field,"payment.transaction,partner_address",0,Address,العنوان
payment,field,"payment.transaction,amount",0,Amount,المبلغ
payment,help,"payment.transaction,amount",0,Amount in cents,Amount in cents
payment,selection,"payment.acquirer,validation",0,Automatic,تلقائياً
payment,selection,"payment.transaction,state",0,Canceled,ملغي
payment,field,"payment.transaction,partner_city",0,City,المدينة
payment,field,"payment.acquirer,company_id",0,Company,الشركة
payment,field,"payment.acquirer,fees_active",0,Compute fees,الرسوم المحتسبة
payment,field,"payment.transaction,partner_country_id",0,Country,البلد
payment,field,"payment.acquirer,create_uid",0,Created by,تم الإنشاء بواسطة
payment,field,"payment.transaction,create_uid",0,Created by,تم الإنشاء بواسطة
payment,field,"payment.acquirer,create_date",0,Created on,تم الإنشاء في
payment,field,"payment.transaction,create_date",0,Created on,تم الإنشاء في
payment,field,"payment.transaction,date_create",0,Creation Date,تاريخ الإنشاء
payment,field,"payment.transaction,currency_id",0,Currency,العملة
payment,help,"payment.transaction,message_last_post",0,Date of the last message posted on the record.,Date of the last message posted on the record.
payment,selection,"payment.transaction,state",0,Done,تم
payment,selection,"payment.transaction,state",0,Draft,المسودة
payment,field,"payment.transaction,partner_email",0,Email,البريد الإلكتروني
payment,field,"payment.acquirer,environment",0,Environment,البيئة
